Waltzing Matilda,Jimmie Rodgers,2:32,"country,folk,blues,bluegrass",Jimmie+Rodgers/_/Waltzing+Matilda
Somebody,Bryan Adams,4:44,"rock,80s,classicrock,bryanadams,canadian",Bryan+Adams/_/Somebody
King Of My City,A Boogie Wit da Hoodie,2:28,"rap,hip-hop,hiphop,trap",A+Boogie+wit+da+Hoodie/_/King+Of+My+City
Lonely Life,Jackie Wilson,2:29,"soul,rhythmandblues,motown,oldies",Jackie+Wilson/_/Lonely+Life
Crazy,Gnarls Barkley,2:58,"soul,funk,hip-hop,pop",Gnarls+Barkley/_/Crazy
The Only Exception,Glee Cast,4:26,"cover,ballad,glee,soundtrack,paramore",Glee+Cast/_/The+Only+Exception+(Glee+Cast+Version)
Always Together,Al Martino,2:37,crooners,Al+Martino/_/Always+Together
Burning Like A Flame,Dokken,4:06,"hardrock,hairmetal",Dokken/_/Burning+Like+a+Flame
Country Wine,The Raiders,2:30,"classicrock,70s,radio-moonlight-poprock,paulrevereandtheraiders,genre:rockandroll70s-80s,radio-moonlight-countryrock,genre:countryrock",Paul+Revere+&+The+Raiders/_/Country+Wine
Just As Much As Ever,Bob Beckham,2:34,"50s,earlybabyboomer",Bob+Beckham/_/Just+As+Much+As+Ever
Unwind,Ray Stevens,3:05,"pop,60s,1968",Ray+Stevens/_/Unwind
No Love,August Alsina,4:03,"rnb,american,amazing,randb,2014single,rnb,nolove",August+Alsina/_/No+Love
I Need Somebody,? (Question Mark) & The Mysterians,2:13,"garagerock,psychedelic,proto-punk,surfrock",%3F+and+the+Mysterians/_/I+Need+Somebody
Wishing You Were Here,Chicago,4:33,"classicrock,70s,rock,softrock,chicago",Chicago/_/Wishing+You+Were+Here
Howzat,Sherbet,3:46,"australian,70s,pop,infidelity",Sherbet/_/Howzat
Heart! (I Hear You Beating),Wayne Newton And The Newton Brothers,,,Wayne+Newton+and+The+Newton+Brothers/_/Heart!+(I+Hear+You+Beating)
Delicate,Taylor Swift,3:54,"pop,electropop,taylorswift,tropicalhouse",Taylor+Swift/_/Delicate
Blue Collar,Bachman-Turner Overdrive,6:05,"classicrock,70s,rock,canadian",Bachman-Turner+Overdrive/_/Blue+Collar
Jive Turkey (Part 1),Ohio Players,3:05,"funk,soul,70s,disco",Ohio+Players/_/Jive+Turkey+(Part+1)
Welcome To New York (Taylor's Version),Taylor Swift,3:32,"synthpop,electropop,pop,beautiful",Taylor+Swift/_/Welcome+to+New+York+(Taylor%27s+Version)
Rose Garden,Lynn Anderson,2:52,"country,70s,femalevocalists,classiccountry,oldies",Lynn+Anderson/_/Rose+Garden
Ship Of Fools,Robert Plant,5:01,"classicrock,rock,robertplant,ledzeppelin,80s",Robert+Plant/_/Ship+Of+Fools
Skybird,Neil Diamond,2:21,"soundtrack,neildiamond,instrumental",Neil+Diamond/_/Skybird
Better Days,Melissa Manchester,3:39,"wooees,westcoast",Melissa+Manchester/_/Better+Days
"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,5:07,"soul,pop,femalevocalists,rnb,80s",Whitney+Houston/_/I%27m+Every+Woman+-+Live+from+The+Bodyguard+Tour
Gypsy,Shakira,3:15,"pop,shakira,ballad,femalevocalists,love,beautiful,00s",Shakira/_/Gypsy
She's No You,Jesse McCartney,3:34,"pop,jessemccartney,malevocalist,beautifulsoul",Jesse+McCartney/_/She%27s+No+You
Music Of My Heart,*NSYNC & Gloria Estefan,Invalid Information,Invalid Information,Invalid Information
See You Tonight,Scotty McCreery,3:43,"country,moderncountry,ashleygorley",Scotty+McCreery/_/See+You+Tonight
"Sunrise, Sunburn, Sunset",Luke Bryan,3:36,"country,2010s,2018","Luke+Bryan/_/Sunrise,+Sunburn,+Sunset"
Wooden Heart,Joe Dowell,2:02,"pop,60s,ethno,1961,billboardnumberones1960s,edhits",Joe+Dowell/_/Wooden+Heart
Burning Bridges,Jack Scott,2:39,"oldies,50s,rockabilly",Jack+Scott/_/Burning+Bridges
Lifeline,Papa Roach,3:57,"rock,alternativerock,alternative,hardrock,numetal",Papa+Roach/_/Lifeline
Daylight,Drake,2:44,"trap,rage",Drake/_/Daylight
I Don't Wanna Lose Your Love/Flowers,The Emotions,Invalid Information,Invalid Information,Invalid Information
Outside Looking In,Jordan Pruitt,2:41,"pop,jordanpruitt,disney,outsidelookingin",Jordan+Pruitt/_/Outside+Looking+In
Why?,Jadakiss Featuring Anthony Hamilton,,"hip-hop,rap,eastcoastrap,newyork,hiphop",Jadakiss/_/Why+(Featuring+Anthony+Hamilton)
All My Love,Queen Pen Featuring Eric Williams,,,Queen+Pen+featuring+Eric+Williams+of+BLACKstreet/_/All+My+Love+(Album+Version)
I'd Just Love To Lay You Down,Barrett Baber,0:01,country,Barrett+Baber/_/I%27d+Just+Love+To+Lay+You+Down
(There's) Always Something There To Remind Me,Dionne Warwick,2:54,"femalevocalists,pop,9of10stars,bacharach",Dionne+Warwick/_/(There%27s)+Always+Something+There+to+Remind+Me
The Hunch,Paul Gayten,2:44,"blues,rockandroll,50s,rock&roll,jumpblues",Paul+Gayten/_/The+Hunch
White Horse,Laid Back,3:53,"80s,electronic,dance,electro",Laid+Back/_/White+Horse
Jesus Is Just Alright,The Doobie Brothers,4:33,"classicrock,70s,thedoobiebrothers,rock",The+Doobie+Brothers/_/Jesus+is+Just+Alright
Love Your Love The Most,Eric Church,2:50,"country,ericcurch,love,moderncountry",Eric+Church/_/Love+Your+Love+the+Most
TIC TOC,6ix9ine Featuring Lil Baby,,"hip-hop,rap,trap,hiphop",6ix9ine/_/TIC+TOC+(featuring+Lil+Baby)
I'll Take Good Care Of You,Garnet Mimms,3:32,"60s,soul,1960s,summer09",Garnet+Mimms/_/I%27ll+Take+Good+Care+Of+You
6 Minutes Of Pleasure,LL Cool J,,"hip-hop,rap,1990,90s",LL+Cool+J/_/6+Minutes+Of+Pleasure
Since You Been Gone,Head East,3:07,"rock,classicrock",Head+East/_/Since+You+Been+Gone
Run,Collective Soul,4:04,"alternativerock,90s,rock,alternative,collectivesoul",Collective+Soul/_/Run
"The Future's So Bright, I Gotta Wear Shades",Timbuk 3,3:21,"80s,rock","Timbuk+3/_/The+Future%27s+So+Bright,+I+Gotta+Wear+Shades"
Po Pimp,Do Or Die (Featuring Twista),,"classic,rap,doordie,hiphop",Do+Or+Die/_/Po+Pimp
Doin' The Continental Walk,Danny & The Juniors,1:57,"rockandroll,oldies,50s,doowop,60s",Danny+&+The+Juniors/_/Doin+The+Continental+Walk
Trust In Me,Patti Page,2:25,"jazz,femalevocalists,50s,easylistening,oldies",Patti+Page/_/Trust+in+Me
Nobody Love,Tori Kelly,3:23,"pop,femalevocalists,maxmartin",Tori+Kelly/_/Nobody+Love
When You're Gone,Avril Lavigne,4:00,"pop,rock,avrillavigne,poprock,femalevocalists",Avril+Lavigne/_/When+You%27re+Gone
I Call Your Name,Switch,3:56,"70s,smoothsoul,wdmk,slowjamz,rhythumandbluestag,oldskooljamz",Switch/_/I+Call+Your+Name
Up Down (Do This All Day),T-Pain Featuring B.o.B,,"rnb,hip-hop,rap,hiphop,dirtysouth",T-Pain/_/Up+Down+(Do+This+All+Day)+(Featuring+B.o.B)
Key West Intermezzo (I Saw You First),John Mellencamp,4:14,"classicrock,rock,singer-songwriter,90s",John+Mellencamp/_/Key+West+Intermezzo+(I+Saw+You+First)
Crazy Arms,Bob Beckham,,"50s,earlybabyboomer",Bob+Beckham/_/Crazy+Arms
Spaceman,The Killers,4:44,"indie,indierock,rock,alternativerock,thekillers,alternative",The+Killers/_/Spaceman
Since I Fell For You,Lenny Welch,3:33,"oldies,60s,soul,malevocalists",Lenny+Welch/_/Since+I+Fell+For+You
Now You're In Heaven,Julian Lennon,3:37,"80's,rock",Julian+Lennon/_/Now+You%27re+in+Heaven
Good Lover,Jimmy Reed,2:26,"blues,rhythmandblues,60s",Jimmy+Reed/_/Good+Lover
That's My Girl,Fifth Harmony,3:25,"pop,tinashe",Fifth+Harmony/_/That%27s+My+Girl
Sissy's Song,Alan Jackson,3:43,"country,myfavorite,songsthatmakemecry,icanrelate",Alan+Jackson/_/Sissy%27s+Song
My Prayer,"Ray, Goodman & Brown",3:05,"80s,oldies","Ray,+Goodman+&+Brown/_/My+Prayer"
Never In A Million Years,Linda Scott,2:25,"60s,oldies,feelings",Linda+Scott/_/Never+in+a+Million+Years
Game Of Love,Wayne Fontana & The Mindbenders,2:08,"60s,britishinvasion,oldies,rock",Wayne+Fontana+&+The+Mindbenders/_/The+Game+of+Love
What To Do With Laurie,Mike Clifford,2:33,"all,spotify",Mike+Clifford/_/What+to+Do+With+Laurie
Homesick,Kane Brown,,"2010s,2019,linedance2018",Kane+Brown/_/Homesick
We Told You Not To Marry,Titus Turner,Invalid Information,Invalid Information,Invalid Information
Respect,Otis Redding,2:04,"soul,60s,rhythmandblues,oldies",Otis+Redding/_/Respect
Room At The Top,Adam Ant,4:10,"newwave,80s,90s,classicrock",Adam+Ant/_/Room+At+The+Top
Live While We're Young,One Direction,3:20,"pop,british,onedirection,malevocalists",One+Direction/_/Live+While+We%27re+Young
Shout! - Part 1,Chambers Brothers,,"soul,funk,psychedelic,psychedelicrock,classicrock,psychedelicsoul",The+Chambers+Brothers/_/Shout+(Part+1)
Running Back To You,Vanessa Williams,4:40,"dance,newjackswing,femalevocalists,american",Vanessa+Williams/_/Running+Back+To+You
Blood On My Jeans,Juice WRLD,2:34,"juicewrld,nigger",Juice+WRLD/_/Blood+on+My+Jeans
Don't You Know What Love Is,Touch,4:00,"hardrock,psychedelicrock,aor,progressiverock,rock",Touch/_/Don%27t+You+Know+What+Love+Is
Naturally,Selena Gomez & The Scene,3:22,"pop,selenagomez,dance,naturally",Selena+Gomez+&+the+Scene/_/Naturally
Marry The Night,Lady Gaga,4:24,"pop,dance,epic,ladygaga,2011",Lady+Gaga/_/Marry+the+Night
I Believe,Diamond Rio,3:56,country,Diamond+Rio/_/I+Believe
N Dey Say,Nelly,3:37,"nelly,hip-hop,rap,hiphop",Nelly/_/N+Dey+Say
One Week,Barenaked Ladies,3:16,"90s,alternative,rock,pop,canadian,alternativerock",Barenaked+Ladies/_/One+Week
Sasuke,Lil Uzi Vert,4:11,"trap,poprap,liluzivert,rap",Lil+Uzi+Vert/_/Sasuke
Tell Me Something Bad About Tulsa,George Strait,3:12,"country,georgestrait",George+Strait/_/Tell+Me+Something+Bad+About+Tulsa
Ray Of Light,Madonna,4:34,"pop,dance,90s,femalevocalists,madonna",Madonna/_/Ray+of+Light
Business Is Business,Lil Baby & Gunna,,"rap,hip-hop,hiphop,trap,atlanta",Lil+Baby/_/Business+Is+Business+(Lil+Baby+&+Gunna)
"(Shake, Shake, Shake) Shake Your Booty",KC And The Sunshine Band,3:06,"disco,70s,funk,dance,70sfunk","KC+and+The+Sunshine+Band/_/(Shake,+Shake,+Shake)+Shake+Your+Booty"
Who Do You Think You're Foolin',Donna Summer,3:55,"pop,rock,soul,funk",Donna+Summer/_/Who+Do+You+Think+You%27re+Foolin%27
Lose Yourself,Eminem,5:20,"rap,hip-hop,eminem,soundtrack",Eminem/_/Lose+Yourself
He Was Really Sayin' Somethin',The Velvelettes,2:30,"soul,motown,60s,femalevocalists,northernsoul",The+Velvelettes/_/He+was+really+sayin+somethin
Throwing It All Away,Genesis,5:46,"80s,rock,progressiverock,classicrock,genesis,pop",Genesis/_/Throwing+It+All+Away
Get The Party Started,P!nk,4:46,"pop,dance,femalevocalists,pink,rock",P!nk/_/Get+the+Party+Started
You'll Think Of Me,Keith Urban,5:49,"country,keithurban,singer-songwriter,mellow",Keith+Urban/_/You%27ll+Think+of+Me
That's When I Cried,Jimmy Jones,2:36,"soul,oldies,60s,rhythmandblues",Jimmy+Jones/_/That%27s+When+I+Cried
Paramedic!,SOB X RBE,3:39,"hip-hop,rap,rnb,tde",SOB+x+RBE/_/Paramedic!
I'm Not Perfect (But I'm Perfect For You),Grace Jones,5:51,"80s,dance,funk,fierce",Grace+Jones/_/I%27m+Not+Perfect+(But+I%27m+Perfect+For+You)
Takin' Shots,Post Malone,,"hip-hop,rap,trap,cloudrap,pop,hiphop",Post+Malone/_/Takin+Shots
Don't Leave Me This Way,The Communards,4:31,"80s,pop,newwave,synthpop",The+Communards/_/Don%27t+Leave+Me+This+Way+(with+Sarah+Jane+Morris)
Still A Thrill,Jody Watley,4:41,"soul,dance,influential,urban,favoritebythissinger,sleek,attitude",Jody+Watley/_/Still+A+Thrill
Come Clean,Jeru The Damaja,4:56,"hip-hop,rap,undergroundhip-hop,hiphop,newyork",Jeru+the+Damaja/_/Come+Clean+-+E+New+Y+Radio
Whatever,Ideal Featuring Lil' Mo,,,Ideal+Featuring+Lil%27Mo/_/Whatever
M.G. Blues,Jimmy McGriff,4:56,souljazz,Jimmy+McGriff/_/M.G.+Blues
My Tani,The Brothers Four,,"folk,60s,1960",The+Brothers+Four/_/My+Tani
My Summer Love,Ruby And The Romantics,,summersongs,Ruby+and+the+Romantics/_/MY+SUMMER+LOVE
Where Were You When I Needed You,Jerry Vale,2:32,"jazz,italian,oldies,romantic",Jerry+Vale/_/Where+Were+You+When+I+Needed+You
It Feels So Good,Sonique,4:00,"dance,pop,90s,femalevocalists,electronic",Sonique/_/It+Feels+So+Good
It's My Life,No Doubt,3:45,"pop,rock,cover,alternative,nodoubt",No+Doubt/_/It%27s+My+Life
Wish You Didn't Have To Go,James & Bobby Purify,2:15,7soul,James+&+Bobby+Purify/_/Wish+You+Didn%27t+Have+to+Go
Fat,"""Weird Al"" Yankovic",,"comedy,parody,pop,80s",%22Weird+Al%22+Yankovic/_/Fat
Voo Doo,Rachel Sweet,3:42,"rock,rockabilly,pop,femalevocalists,default",Rachel+Sweet/_/Voo+Doo
Where Do U Want Me To Put It,Solo,3:35,"soul,90s,pop,dance",Solo/_/Where+Do+U+Want+Me+To+Put+It
Jump Out The Face,Meek Mill Featuring Future,,"hip-hop,rap,hiphop,philly",Meek+Mill/_/Jump+Out+the+Face+(Featuring+Future)
Wonderland By Night,Anita Bryant,3:15,oldies,Anita+Bryant/_/Wonderland+By+Night
Cry Cry Cry,Shirley And Company,3:03,"disco,funk","Shirley+&+Company/_/Cry,+Cry,+Cry"
Red Roses For A Blue Lady,Vic Dana,2:51,"oldies,60s,pop",Vic+Dana/_/Red+Roses+For+A+Blue+Lady
It's Raining Again,Supertramp Featuring Roger Hodgson,4:21,,Supertramp+featuring+vocals+by+Roger+Hodgson/_/It%27s+Raining+Again
Cuba,The Gibson Brothers,3:50,"disco,80s",The+Gibson+Brothers/_/Cuba
Devil Don't Know,Morgan Wallen,,"country,countrypop,contemporarycountry,bro-country",Morgan+Wallen/_/Devil+Don%27t+Know
Count Me In,Gary Lewis And The Playboys,2:19,"60s,oldies",Gary+Lewis+&+The+Playboys/_/Count+Me+In
Rose Colored Lenses,Miley Cyrus,3:43,"pop,rock,dance,synthpop,experimental,rnb,avant-garde",Miley+Cyrus/_/Rose+Colored+Lenses
Break It To Me Gently,Aretha Franklin,3:21,"soul,jazz,femalevocalists,blues,rhythmandblues",Aretha+Franklin/_/Break+It+to+Me+Gently
Jealous Heart,The Fontane Sisters,2:07,"swing,oldies,50s",The+Fontane+Sisters/_/Jealous+Heart
Never Enough,Patty Smyth,4:11,"1986,raktoverdisc",Patty+Smyth/_/Never+Enough
Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),,hip-hop,Puff+Daddy+&+The+Family/_/Can%27t+Nobody+Hold+Me+Down+(Featuring+Mase)
I Don't Want Your Love,Duran Duran,3:48,"pop,80s,newwave,synthpop,british,duranduran",Duran+Duran/_/I+Don%27t+Want+Your+Love
Lighters,Bad Meets Evil Featuring Bruno Mars,,"hip-hop,rap,hiphop,eminem,detroit",Bad+Meets+Evil/_/Lighters+featuring+Bruno+Mars+(Album+Version+(Explicit))
The Glory Of Love,The Dells,,"soul,doowop,rhythmandblues,northernsoul",The+Dells/_/The+Glory+Of+Love
Annihilate,"Metro Boomin, Swae Lee, Lil Wayne & Offset",3:51,"swaelee,marvel,rnb","Metro+Boomin/_/Annihilate+(Spider-Man:+Across+the+Spider-Verse)+(Metro+Boomin+&+Swae+Lee,+Lil+Wayne,+Offset)"
Stars Like Confetti,Dustin Lynch,3:13,linedance2023,Dustin+Lynch/_/Stars+Like+Confetti
Love Is Blue (L'Amour Est Bleu),Manny Kellem - His Orchestra And Voices,,,Manny+Kellem+&+His+Orchestra+&+Voices/_/Love+Is+Blue+(L%27amour+Est+Bleu)
Share Your Love With Me,Aretha Franklin,3:18,"soul,rhythmandblues",Aretha+Franklin/_/Share+Your+Love+with+Me
"Bills, Bills, Bills",Destiny's Child,4:05,"rnb,pop,90s,femalevocalists,destinyschild","Destiny%27s+Child/_/Bills,+Bills,+Bills"
I Can't Wait Any Longer,Bill Anderson,3:32,classiccountry,Bill+Anderson/_/I+Can%27t+Wait+Any+Longer
Keep The Ball Rollin',Al Hirt,,"jazz,trumpet,instrumental,soundtrack",Al+Hirt/_/Keep+The+Ball+Rollin
Gotta Have It,Jay Z Kanye West,2:21,"rap,hip-hop,bestof2011",JAY-Z+&+Kanye+West/_/Gotta+Have+It
Make You Feel My Love,Glee Cast,3:15,"pop,piano,soundtrack,cover,sad,femalevocalists,heartbreaking",Glee+Cast/_/Make+You+Feel+My+Love
King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",3:45,"hip-hop,rap,soundtrack,iconic,trap","Jay+Rock/_/King%27s+Dead+(with+Kendrick+Lamar,+Future+&+James+Blake)"
I Take It Back,Sandy Posey,2:25,"oldies,sandyposey",Sandy+Posey/_/I+Take+It+Back
Stillsane,Carolyne Mas,2:47,"rock,femalevocalists,classicrock",Carolyne+Mas/_/Stillsane
Mercy,Ohio Express,2:20,"oldies,60s,bubblegum",Ohio+Express/_/Mercy
Flaming Youth,KISS,2:39,"hardrock,rock,classicrock,70s",Kiss/_/Flaming+Youth
Woman Like Me,Adele,0:30,"adele,2020s",Adele/_/Woman+Like+Me
Won't Find Better (Than Me),The New Hope,2:32,,The+New+Hope/_/Won%27t+Find+Better+(Than+Me)
It's Not Unusual,Tom Jones,3:41,christmas,Tom+Jones/_/Baby+It%27s+Cold+Outside
Bigger Than The Whole Sky,Taylor Swift,3:38,"worstof2022,garbage,pop,synthpop,trash,dreampop,ballad",Taylor+Swift/_/Bigger+Than+the+Whole+Sky
"Painted, Tainted Rose",Al Martino,2:45,"60s,romantic,easylistening","Al+Martino/_/Painted,+Tainted+Rose"
Wait,Maroon 5,3:09,"pop,house,american,dance",Maroon+5/_/Wait
Mr. Personality,Gillette,3:34,"90s,funny,pop,great",Gillette/_/Mr.+Personality
Rooty Toot Toot,John Mellencamp,3:29,"rock,80s",John+Mellencamp/_/Rooty+Toot+Toot
Doesn't Mean Anything,Alicia Keys,4:35,"soul,femalevocalists,aliciakeys,rnb,r&b",Alicia+Keys/_/Doesn%27t+Mean+Anything
"Get Your Groove On (From ""Baps"")",Gyrl,Invalid Information,Invalid Information,Invalid Information
"Oh, What A Night",The Dells,4:31,"doowop,soul,ohwhatanight,oldies,60s",The+Dells/_/Oh+What+A+Night
Tennessee Waltz,Bobby Comstock,2:15,"oldies,50s,radioaddictive50s",Bobby+Comstock+&+The+Counts/_/Tennessee+Waltz
Before Fajr,Lil Durk,2:00,"drill,rap,hip-hop,trap,chicago",Lil+Durk/_/Before+Fajr
Slow Motion,Color Me Badd,4:24,"pop,90s,hip-hop",Color+Me+Badd/_/Slow+Motion
The One That Really Matters,Survivor,3:23,"classicrock,80s,rock,hardrock,survivor",Survivor/_/The+One+That+Really+Matters
Groove Me,King Floyd,2:58,"soul,funk,70s",King+Floyd/_/Groove+Me
Miss Sun,Boz Scaggs,5:32,"softrock,80s,70s,pop",Boz+Scaggs/_/Miss+Sun
Something In My Heart,Michel'le,3:58,"quietstorm,femalevocalists,slowjams,rnb,90s,soul,somethinginmyheart",Michel%27le/_/Something+in+My+Heart
Never Gonna Let You Down,Surface,,"80s,love,rnb,slow,lks,friends3",Surface/_/Never+Gonna+Let+You+Down
Un Coco,Bad Bunny,3:16,"latin,masterpiece,banger,alternativereggaeton,goofyahhsong💀",Bad+Bunny/_/Un+Coco
Run,Matt Nathanson Featuring Sugarland,,"country,sugarland,femalevocalists,newcountry",Sugarland/_/Run+Featuring+Matt+Nathanson
Johnny Dang,"That Mexican OT, Paul Wall & DRODi",,-1001977241181,That+Mexican+OT/_/Johnny+Dang+(with+Paul+Wall+&+DRODi)
One More Sunrise (Morgen),Leslie Uggams,2:15,"easylistening,all,northernsoul,femalevocalist",Leslie+Uggams/_/One+More+Sunrise+(Morgen)
Talking Back To The Night,Steve Winwood,4:12,"80s,77davez-all-tracks",Steve+Winwood/_/Talking+Back+To+The+Night
Pay You Back With Interest,Gary O',,,"O%27Connor,+Gary/_/Pay+You+Back+With+Interest"
"In The Bad, Bad Old Days (Before You Loved Me)",The Foundations,3:22,"soul,60s,oldies,motown,pop","The+Foundations/_/In+the+Bad,+Bad+Old+Days+(Before+You+Loved+Me)"
Peta,Roddy Ricch Featuring Meek Mill,,"rap,hip-hop,trap,hiphop,american,roddyricch",Roddy+Ricch/_/Peta+(Featuring+Meek+Mill)
I Can't Stand It No More,Peter Frampton,4:14,"classicrock,1979",Peter+Frampton/_/I+Can%27t+Stand+It+No+More
Hands To Myself,Selena Gomez,3:20,"pop,sexy,smelloffemale,thursday,cavernoflove,femininecavernoflove,jib",Selena+Gomez/_/Hands+to+Myself
Fire Burning,Sean Kingston,4:01,"dance,hip-hop,seankingston,pop,r&b",Sean+Kingston/_/Fire+Burning
Knockin' Boots,Candyman,,"rap,hip-hop,reggaeton",Candyman/_/Knockin+Boots+(Catch+Edit)
That's Why (I Love You So),Jackie Wilson,2:04,"soul,50s,myfella,ichoo-choo-chooseyou",Jackie+Wilson/_/That%27s+Why+(I+Love+You+So)
Stupid Cupid,Connie Francis,2:15,"50s,oldies,femalevocalists,60s,pop",Connie+Francis/_/Stupid+Cupid
I Cried,James Brown,3:31,popsoundsvol3,James+Brown/_/I+Cried
Diplomatic Immunity,Drake,,"hip-hop,rap,trap,canadian",Drake/_/Diplomatic+Immunity
Blue Shadows,B.B. King,,blues,B.B.+King/_/Blue+Shadows
Go!,Kid LAROI & Juice WRLD,3:01,emorap,The+Kid+LAROI/_/GO+(feat.+Juice+WRLD)
No One In The World,Anita Baker,4:11,"soul,femalevocalists,anitabaker,nooneintheworld",Anita+Baker/_/No+One+in+the+World
Behind Closed Doors,Charlie Rich,2:53,"country,classiccountry,70s,countrylegends",Charlie+Rich/_/Behind+Closed+Doors
Mama's Pearl,Jackson 5,3:09,"soul,motown,pop,funk",The+Jackson+5/_/Mama%27s+Pearl
Keep A Light In The Window Till I Come Home,Solomon Burke,3:12,"soul,blues,rhythmandblues,southernsoul",Solomon+Burke/_/Keep+A+Light+In+The+Window+Till+I+Come+Home
Disappear,INXS,4:08,"rock,80s,inxs,pop,australian",INXS/_/Disappear
Everything's Gonna Be Alright,Father M.C.,,"hip-hop,rnb,hiphop,newjackswing,90s",Father+MC/_/08+father+m.c.+%E3%80%80-%E3%80%80+everything%27s+gonna+be+alright++-++08
Some Beautiful,Jack Wild,2:32,"littlestar,treble,youngstar,under500listeners,under400listeners,under3000plays",Jack+Wild/_/Some+Beautiful
In The Middle,Tim Moore,3:13,westcoast,Tim+Moore/_/In+The+Middle
Out Of My Head,Fastball,9:28,"90s,alternative,rock,alternativerock,pop",Fastball/_/Out+of+My+Head
She's On The Left,Jeffrey Osborne,4:59,"rnb,80s,soul,dance",Jeffrey+Osborne/_/She%27s+On+The+Left
Hero,Mariah Carey,4:20,"pop,mariahcarey,femalevocalists,90s,ballad",Mariah+Carey/_/Hero
Hoodrat,¥$: Ye & Ty Dolla $ign,,"kanyewest,ye,hip-hop,northwest,hip-hoprapkanyewestye","%C2%A5$,+Ye,+Ty+Dolla+$ign/_/Hoodrat"
Smile,Scarface Featuring 2Pac & Johnny P,,,"2pac,+Johnny+P+&+Scarface/_/Smile+(Featuring+2Pac+and+Johnny+P)"
Hurt,The Manhattans,3:05,"soul,70s,themanhattans",The+Manhattans/_/Hurt
Help Me Girl,The Outsiders,2:49,billboardhitstocheckout-the60s,The+Outsiders/_/Help+Me+Girl
Where I Fell In Love,The Capris,,doowop,The+Capris/_/Where+I+Fell+In+Love
"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,Invalid Information,Invalid Information,Invalid Information
Toxic,Summer Walker Featuring Lil Durk,4:26,,Summer+Walker+featuring+Lil+Durk/_/Toxic
Ask Me,Elvis Presley With The Jordanaires,2:05,"60s,oldies,1964,elvispresley",Elvis+Presley/_/Ask+Me
"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,5:40,"rock,soundtrack,1990",Jon+Bon+Jovi/_/Blaze+Of+Glory+-+From+%22Young+Guns+II%22+Soundtrack
No Deal,Rod Wave,3:07,"trap,rap,hiphop,hip-hop",Rod+Wave/_/No+Deal
That's What I Like,Jive Bunny & The Mastermixers,4:22,"pop,80s,1989,officialukchartnumber1",Jive+Bunny+and+the+Mastermixers/_/That%27s+What+I+Like
Something Good,Utah Saints,5:56,"90s,dance,electronic,techno,rave",Utah+Saints/_/Something+Good
What Was I Made For?,Billie Eilish,3:33,"singer-songwriter,piano,femalevocalists,sad,olivia",Billie+Eilish/_/What+Was+I+Made+For%3F+%5BFrom+the+Motion+Picture+%22Barbie%22%5D
Baby Jane,Rod Stewart,4:42,"80s,rock,pop,classicrock",Rod+Stewart/_/Baby+Jane
Never Let You Go,Bloodstone,,"soul,deathmetal,funk,oldschooldeathmetal",Bloodstone/_/Never+Let+You+Go
